ticker,crsp_fundno,caldt,dnav,dret
GLD,029218,20111024,160.7380000,0.005753
GLD,029218,20140626,126.2664000,-0.003809
GLD,029218,20111020,157.6305000,-0.019683
GLD,029218,20111019,160.7954000,0.013174
GLD,029218,20111018,158.7046000,-0.030338
GLD,029218,20111017,163.6700000,0.002352
GLD,029218,20111012,163.6799000,0.011421
GLD,029218,20111010,161.6388000,0.005418
GLD,029218,20140709,127.3075000,-0.000200
GLD,029218,20111013,161.1466000,-0.015477
GLD,029218,20111006,159.1144000,0.011126
GLD,029218,20111005,157.3635000,-0.012837
GLD,029218,20111003,161.1155000,0.021890
GLD,029218,20110930,157.6643000,0.004330
GLD,029218,20140715,126.0722000,0.003052
GLD,029218,20110929,156.9845000,-0.018277
GLD,029218,20110926,155.5293000,-0.053928
GLD,029218,20110920,175.1102000,0.002777
GLD,029218,20140721,126.2084000,0.003219
GLD,029218,20110913,177.1683000,-0.007646
GLD,029218,20110914,177.0203000,-0.000835
GLD,029218,20110915,173.4646000,-0.020086
GLD,029218,20110909,180.1944000,-0.002168
GLD,029218,20110908,180.5859000,0.024861
GLD,029218,20140731,123.6677000,-0.007160
GLD,029218,20110906,184.4856000,0.010492
GLD,029218,20110901,177.2885000,0.004126
GLD,029218,20110831,176.5600000,-0.006314
GLD,029218,20110826,174.0860000,0.034123
GLD,029218,20140806,125.7052000,0.016927
GLD,029218,20110823,182.6623000,-0.000810
GLD,029218,20110824,171.6300000,-0.060397
GLD,029218,20110822,182.8104000,0.015934
GLD,029218,20110818,177.6078000,0.018988
GLD,029218,20110817,174.2983000,0.004197
GLD,029218,20110816,173.5698000,0.025008
GLD,029218,20140812,126.5874000,0.006495
GLD,029218,20110809,169.0530000,0.025398
GLD,029218,20110810,172.5583000,0.020735
GLD,029218,20110808,164.8658000,0.020623
GLD,029218,20110804,163.5577000,0.006132
GLD,029218,20140822,122.8686000,0.001559
GLD,029218,20110803,162.5609000,0.019230
GLD,029218,20110729,158.5997000,0.009289
GLD,029218,20110727,158.2622000,0.007587
GLD,029218,20110726,157.0705000,-0.000475
GLD,029218,20110725,157.1452000,0.007147
GLD,029218,20140828,124.2799000,0.007203
GLD,029218,20140904,122.2977000,0.004733
GLD,029218,20110721,155.9343000,0.009449
GLD,029218,20110720,154.4747000,-0.009382
GLD,029218,20110719,155.9377000,0.001240
GLD,029218,20110713,153.8046000,0.018373
GLD,029218,20110711,151.5185000,0.009050
GLD,029218,20110714,154.9233000,0.007274
GLD,029218,20110707,148.7967000,0.000153
GLD,029218,20110706,148.7740000,0.011418
GLD,029218,20110701,144.4696000,-0.014961
GLD,029218,20110630,146.6639000,0.000820
GLD,029218,20140916,118.5050000,-0.001632
GLD,029218,20140922,116.6936000,-0.005158
GLD,029218,20110629,146.5437000,0.003492
GLD,029218,20110624,147.5750000,-0.005430
GLD,029218,20110622,151.2572000,0.005007
GLD,029218,20110620,150.4322000,0.004196
GLD,029218,20140926,116.7125000,-0.000011
GLD,029218,20110606,150.9427000,0.005813
GLD,029218,20110614,147.7132000,-0.006728
GLD,029218,20110615,149.0516000,0.009061
GLD,029218,20110609,149.8411000,-0.000011
GLD,029218,20110608,149.8427000,-0.004705
GLD,029218,20110602,150.0232000,0.003739
GLD,029218,20110601,149.4643000,-0.001801
GLD,029218,20110526,147.9874000,-0.005091
GLD,029218,20141008,117.0098000,0.005361
GLD,029218,20110523,147.2124000,0.013219
GLD,029218,20110524,148.8193000,0.010916
GLD,029218,20110520,145.2918000,-0.001519
GLD,029218,20110519,145.5128000,-0.002350
GLD,029218,20110518,145.8556000,0.012166
GLD,029218,20110517,144.1024000,-0.014840
GLD,029218,20110516,146.2731000,-0.003354
GLD,029218,20141014,118.7091000,0.004668
GLD,029218,20141020,119.6389000,0.008274
GLD,029218,20110509,146.4062000,0.010399
GLD,029218,20110510,147.5257000,0.007647
GLD,029218,20110511,146.9879000,-0.003645
GLD,029218,20110504,150.2174000,0.000476
GLD,029218,20141030,115.5389000,-0.017591
GLD,029218,20110502,149.6844000,-0.000033
GLD,029218,20110428,149.6909000,0.016209
GLD,029218,20110427,147.3033000,0.009007
GLD,029218,20110425,146.6239000,-0.000044
GLD,029218,20110421,146.6303000,0.001988
GLD,029218,20141105,109.7614000,-0.021026
GLD,029218,20141111,111.1486000,-0.004747
GLD,029218,20110418,145.5624000,0.010973
GLD,029218,20110419,145.3170000,-0.001686
GLD,029218,20110415,143.9825000,0.007495
GLD,029218,20110412,141.4273000,-0.011934
GLD,029218,20110411,143.1355000,-0.001053
GLD,029218,20110405,139.7796000,-0.001405
GLD,029218,20110404,139.9763000,0.012313
GLD,029218,20110406,142.5095000,0.019530
GLD,029218,20110401,138.2737000,-0.014610
GLD,029218,20110331,140.3238000,0.009463
GLD,029218,20110330,139.0084000,0.005635
GLD,029218,20141121,115.6787000,0.011548
GLD,029218,20141128,113.6511000,-0.012344
GLD,029218,20110329,138.2295000,0.000342
GLD,029218,20110413,142.1084000,0.004816
GLD,029218,20110328,138.1822000,-0.013268
GLD,029218,20141204,116.1671000,0.003518
GLD,029218,20110414,142.9114000,0.005651
GLD,029218,20110325,140.0403000,-0.007615
GLD,029218,20110324,141.1149000,0.005201
GLD,029218,20110323,140.3848000,0.009459
GLD,029218,20110420,146.3394000,0.007036
GLD,029218,20110322,139.0694000,-0.004202
GLD,029218,20110408,143.2864000,0.006841
GLD,029218,20110321,139.6562000,0.008419
GLD,029218,20110318,138.4902000,0.011568
GLD,029218,20141216,115.5274000,-0.005594
GLD,029218,20141222,114.8231000,-0.000242
GLD,029218,20110317,136.9065000,0.001237
GLD,029218,20110426,145.9884000,-0.004334
GLD,029218,20110316,136.7373000,0.001060
GLD,029218,20141229,113.8774000,0.007191
GLD,029218,20110429,149.6893000,-0.000011
GLD,029218,20110315,136.5925000,-0.015306
GLD,029218,20110314,138.7157000,0.007584
GLD,029218,20110311,137.6716000,-0.001249
GLD,029218,20110503,150.1459000,0.003083
GLD,029218,20110505,147.2902000,-0.019486
GLD,029218,20110310,137.8438000,-0.012416
GLD,029218,20110309,139.5768000,0.003320
GLD,029218,20110308,139.1150000,-0.007837
GLD,029218,20150109,116.9628000,0.001841
GLD,029218,20110307,140.2139000,0.007326
GLD,029218,20150115,120.9186000,0.019428
GLD,029218,20110512,145.1828000,-0.012281
GLD,029218,20110304,139.1942000,0.003858
GLD,029218,20110513,146.7653000,0.010900
GLD,029218,20110303,138.6592000,-0.009767
GLD,029218,20110302,140.0269000,0.010375
GLD,029218,20150122,124.4397000,0.001729
GLD,029218,20110301,138.5891000,0.006901
GLD,029218,20110228,137.6392000,0.006029
GLD,029218,20110225,136.8143000,-0.006389
GLD,029218,20110224,137.6940000,0.001586
GLD,029218,20110223,137.4760000,0.005879
GLD,029218,20150203,121.3974000,-0.006497
GLD,029218,20110525,148.7446000,-0.000502
GLD,029218,20110222,136.6725000,0.012608
GLD,029218,20110527,149.3993000,0.009541
GLD,029218,20110218,134.9708000,0.003253
GLD,029218,20110217,134.5332000,0.005641
GLD,029218,20150209,118.9157000,-0.002049
GLD,029218,20110216,133.7785000,-0.001104
GLD,029218,20110407,142.3128000,-0.001380
GLD,029218,20110506,144.8994000,-0.016232
GLD,029218,20110531,149.7340000,0.002240
GLD,029218,20110215,133.9263000,0.005668
GLD,029218,20110214,133.1715000,0.000700
GLD,029218,20110211,133.0783000,0.007934
GLD,029218,20150213,118.3342000,0.008174
GLD,029218,20110210,132.0308000,-0.008620
GLD,029218,20150226,115.9887000,0.002895
GLD,029218,20110607,150.5511000,-0.002594
GLD,029218,20110209,133.1788000,0.001089
GLD,029218,20110610,149.0110000,-0.005540
GLD,029218,20150304,115.1407000,-0.010942
GLD,029218,20150310,111.5319000,-0.005577
GLD,029218,20110616,148.4165000,-0.004261
GLD,029218,20110613,148.7138000,-0.001994
GLD,029218,20110617,149.8036000,0.009346
GLD,029218,20150320,113.5451000,0.014659
GLD,029218,20110621,150.5036000,0.000475
GLD,029218,20110623,148.3807000,-0.019017
GLD,029218,20150326,115.4624000,0.006306
GLD,029218,20150401,114.8645000,0.008417
GLD,029218,20110628,146.0337000,0.000657
GLD,029218,20110603,150.0703000,0.000314
GLD,029218,20110627,145.9378000,-0.011094
GLD,029218,20150414,114.6325000,-0.003473
GLD,029218,20110705,147.0945000,0.018169
GLD,029218,20110708,150.1595000,0.009159
GLD,029218,20150420,114.7928000,-0.005727
GLD,029218,20150424,113.4923000,-0.002330
GLD,029218,20110712,151.0297000,-0.003226
GLD,029218,20110715,154.5806000,-0.002212
GLD,029218,20150506,114.5569000,-0.002310
GLD,029218,20110722,156.0300000,0.000614
GLD,029218,20150512,114.2855000,0.001882
GLD,029218,20110728,157.1401000,-0.007090
GLD,029218,20110718,155.7446000,0.007530
GLD,029218,20150518,117.3489000,0.002426
GLD,029218,20110802,159.4939000,0.009081
GLD,029218,20110805,161.5344000,-0.012371
GLD,029218,20150529,114.2554000,0.005392
GLD,029218,20150604,112.7704000,-0.011781
GLD,029218,20110811,171.3877000,-0.006784
GLD,029218,20110801,158.0586000,-0.003412
GLD,029218,20110812,169.0484000,-0.013649
GLD,029218,20150610,113.9623000,0.009422
GLD,029218,20110819,179.9432000,0.013149
GLD,029218,20110825,168.3416000,-0.019160
GLD,029218,20110815,169.3351000,0.001696
GLD,029218,20150626,112.2159000,-0.001845
GLD,029218,20150702,111.7050000,-0.002366
GLD,029218,20110830,177.6819000,0.020689
GLD,029218,20110902,182.5701000,0.029791
GLD,029218,20150715,109.9776000,-0.008653
GLD,029218,20110907,176.2052000,-0.044884
GLD,029218,20110829,174.0803000,-0.000033
GLD,029218,20110912,178.5333000,-0.009218
GLD,029218,20110208,133.0339000,0.011864
GLD,029218,20110207,131.4741000,-0.005568
GLD,029218,20110204,132.2103000,0.020328
GLD,029218,20110203,129.5763000,-0.006745
GLD,029218,20110202,130.4562000,0.004121
GLD,029218,20110201,129.9208000,0.003382
GLD,029218,20110131,129.4829000,0.006034
GLD,029218,20110128,128.7063000,-0.011629
GLD,029218,20110127,130.2207000,0.004885
GLD,029218,20110126,129.5876000,0.003011
GLD,029218,20110125,129.1986000,-0.014162
GLD,029218,20110124,131.0546000,-0.000405
GLD,029218,20110121,131.1077000,-0.001498
GLD,029218,20110120,131.3044000,-0.019330
GLD,029218,20110119,133.8925000,0.001815
GLD,029218,20110118,133.6499000,0.001785
GLD,029218,20110114,133.4117000,-0.010508
GLD,029218,20110113,134.8285000,0.001983
GLD,029218,20110112,134.5616000,0.003447
GLD,029218,20110111,134.0994000,0.004192
GLD,029218,20110110,133.5396000,0.000881
GLD,029218,20110107,133.4220000,-0.001107
GLD,029218,20110106,133.5699000,0.000355
GLD,029218,20110105,133.5225000,-0.014781
GLD,029218,20110104,135.5257000,-0.015440
GLD,029218,20110103,137.6510000,-0.000033
GLD,029218,20101231,137.6555000,0.003370
GLD,029218,20101230,137.1932000,-0.004968
GLD,029218,20101229,137.8782000,0.023176
GLD,029218,20101228,134.7551000,-0.000011
GLD,029218,20101227,134.7566000,0.005054
GLD,029218,20101223,134.0790000,-0.009746
GLD,029218,20101222,135.3986000,0.002882
GLD,029218,20101221,135.0095000,0.002163
GLD,029218,20101220,134.7181000,0.008372
GLD,029218,20101217,133.5996000,0.004025
GLD,029218,20101216,133.0640000,-0.018556
GLD,029218,20101215,135.5798000,-0.004135
GLD,029218,20101214,136.1427000,-0.003228
GLD,029218,20101213,136.5836000,0.017239
GLD,029218,20101210,134.2690000,-0.011513
GLD,029218,20101209,135.8328000,0.004140
GLD,029218,20101208,135.2728000,-0.024308
GLD,029218,20101207,138.6430000,0.003346
GLD,029218,20101206,138.1807000,0.008339
GLD,029218,20101203,137.0379000,0.010431
GLD,029218,20101202,135.6232000,0.002516
GLD,029218,20101201,135.2828000,0.001435
GLD,029218,20101130,135.0889000,0.019523
GLD,029218,20101129,132.5020000,0.001444
GLD,029218,20101126,132.3110000,-0.012775
GLD,029218,20101124,134.0232000,-0.003642
GLD,029218,20101123,134.5131000,0.015474
GLD,029218,20101122,132.4634000,0.010398
GLD,029218,20150721,105.9633000,0.000895
GLD,029218,20150727,105.4196000,0.017738
GLD,029218,20110916,174.6310000,0.006724
GLD,029218,20110919,174.6253000,-0.000033
GLD,029218,20110921,174.5241000,-0.003347
GLD,029218,20150806,104.4254000,0.004276
GLD,029218,20150812,107.2218000,0.009691
GLD,029218,20110928,159.9071000,-0.009659
GLD,029218,20150818,106.4912000,-0.006582
GLD,029218,20110927,161.4667000,0.038175
GLD,029218,20111004,159.4099000,-0.010586
GLD,029218,20111007,160.7678000,0.010391
GLD,029218,20150828,108.7361000,0.014291
GLD,029218,20150903,108.0581000,-0.008584
GLD,029218,20150910,106.2773000,-0.000326
GLD,029218,20111011,161.8317000,0.001193
GLD,029218,20111014,163.2860000,0.013276
GLD,029218,20111021,159.8186000,0.013881
GLD,029218,20150922,107.5469000,-0.009146
GLD,029218,20111027,167.1561000,0.001739
GLD,029218,20150928,108.3205000,-0.013642
GLD,029218,20111031,167.5380000,-0.010949
GLD,029218,20151002,109.2450000,0.019432
GLD,029218,20111101,165.2977000,-0.013372
GLD,029218,20111104,170.1584000,-0.005132
GLD,029218,20151014,112.4053000,0.007457
GLD,029218,20111110,174.6278000,0.006179
GLD,029218,20151020,112.7666000,0.001989
GLD,029218,20111111,174.6278000,0.000000
GLD,029218,20151026,111.6723000,0.004403
GLD,029218,20110923,164.3947000,-0.019180
GLD,029218,20111107,173.3645000,0.018842
GLD,029218,20151105,105.9049000,-0.007548
GLD,029218,20111125,164.2340000,0.004441
GLD,029218,20151111,103.9451000,-0.001115
GLD,029218,20111201,170.4012000,0.003427
GLD,029218,20151117,103.2969000,-0.005128
GLD,029218,20111129,166.9996000,0.001740
GLD,029218,20111212,161.3829000,-0.029000
GLD,029218,20151130,101.6261000,0.004224
GLD,029218,20151204,103.2819000,0.022540
GLD,029218,20111215,153.0616000,-0.018106
GLD,029218,20111118,167.2141000,-0.013500
GLD,029218,20111205,169.6154000,-0.001751
GLD,029218,20111216,155.0052000,0.012698
GLD,029218,20151210,102.4856000,-0.009262
GLD,029218,20111222,156.2108000,-0.000944
GLD,029218,20151222,102.8454000,-0.003581
GLD,029218,20111223,156.3064000,0.000612
GLD,029218,20151229,102.3782000,-0.001691
GLD,029218,20111230,153.0848000,0.028412
GLD,029218,20111219,155.3892000,0.002477
GLD,029218,20160105,103.0307000,-0.004864
GLD,029218,20120105,155.4577000,-0.008694
GLD,029218,20120110,159.1451000,0.013617
GLD,029218,20160115,104.6222000,0.004905
GLD,029218,20120112,161.4751000,0.016205
GLD,029218,20160122,104.8534000,-0.000239
GLD,029218,20160128,106.5446000,-0.002027
GLD,029218,20120124,161.8916000,-0.005981
GLD,029218,20120125,160.3828000,-0.009320
GLD,029218,20160209,113.8957000,-0.001896
GLD,029218,20120131,169.5116000,0.008667
GLD,029218,20160216,115.6560000,-0.024447
GLD,029218,20160222,115.7919000,-0.016402
GLD,029218,20120203,168.5338000,-0.009723
GLD,029218,20120208,169.6913000,0.012755
GLD,029218,20160303,119.5328000,0.008909
GLD,029218,20120118,160.1034000,-0.005447
GLD,029218,20120209,169.8840000,0.001136
GLD,029218,20120214,167.3468000,0.001152
GLD,029218,20160309,119.1574000,-0.016271
GLD,029218,20160315,117.7727000,-0.008662
GLD,029218,20120223,172.6764000,0.014263
GLD,029218,20120229,171.9846000,-0.006189
GLD,029218,20160328,116.7042000,-0.000044
GLD,029218,20160401,115.9916000,-0.018933
GLD,029218,20120306,162.1563000,-0.021135
GLD,029218,20120308,164.1940000,0.007444
GLD,029218,20160407,118.7085000,0.016938
GLD,029218,20120215,168.4142000,0.006378
GLD,029218,20120309,163.9492000,-0.001491
GLD,029218,20160419,119.9641000,0.017087
GLD,029218,20120320,160.9418000,-0.002870
GLD,029218,20160425,118.3793000,-0.003532
GLD,029218,20120321,160.2112000,-0.004540
GLD,029218,20160429,122.8423000,0.023603
GLD,029218,20120327,164.3547000,0.006984
GLD,029218,20120315,160.1003000,0.002270
GLD,029218,20120328,162.7982000,-0.009470
GLD,029218,20160511,121.9853000,0.011117
GLD,029218,20120403,162.8119000,-0.000756
GLD,029218,20160517,121.9916000,-0.006818
GLD,029218,20160523,119.0122000,-0.006652
GLD,029218,20120409,158.4045000,-0.000044
GLD,029218,20120418,159.6519000,0.005187
GLD,029218,20160603,118.4823000,0.023175
GLD,029218,20120419,160.2330000,0.003640
GLD,029218,20160609,120.7096000,0.000701
GLD,029218,20120425,159.0326000,-0.007137
GLD,029218,20160615,122.5546000,-0.003002
GLD,029218,20120420,159.4055000,-0.005164
GLD,029218,20120426,160.5607000,0.009609
GLD,029218,20120502,160.0159000,-0.009630
GLD,029218,20110922,167.6095000,-0.039620
GLD,029218,20120117,160.9803000,0.012493
GLD,029218,20120507,159.5944000,-0.000033
GLD,029218,20120412,162.0423000,0.006323
GLD,029218,20120504,159.5996000,0.003654
GLD,029218,20160701,127.9485000,0.014569
GLD,029218,20160708,129.3000000,-0.001816
GLD,029218,20160720,125.6214000,-0.011283
GLD,029218,20120511,153.6865000,-0.009712
GLD,029218,20120516,150.3269000,-0.005154
GLD,029218,20160726,126.2911000,0.007493
GLD,029218,20120518,154.3047000,0.022838
GLD,029218,20160801,128.8274000,0.005670
GLD,029218,20120530,149.4782000,-0.025028
GLD,029218,20120531,151.2243000,0.011681
GLD,029218,20160811,129.3243000,0.005406
GLD,029218,20160817,128.2038000,-0.000495
GLD,029218,20120604,155.8783000,-0.000033
GLD,029218,20120510,155.1938000,0.010105
GLD,029218,20120606,158.6908000,0.018054
GLD,029218,20160823,128.0665000,0.004556
GLD,029218,20120611,153.7303000,0.004727
GLD,029218,20120608,153.0071000,-0.018387
GLD,029218,20160902,126.4014000,0.011600
GLD,029218,20160909,126.9793000,-0.009353
GLD,029218,20120615,157.9222000,0.008512
GLD,029218,20120620,155.3656000,-0.015087
GLD,029218,20160915,125.0578000,-0.008297
GLD,029218,20120622,151.9164000,-0.010443
GLD,029218,20120627,152.6846000,-0.001597
GLD,029218,20160927,126.5871000,-0.010085
GLD,029218,20120703,156.9454000,0.016013
GLD,029218,20120702,154.4719000,-0.004100
GLD,029218,20161003,125.2715000,-0.006992
GLD,029218,20161007,120.0614000,0.003377
GLD,029218,20120711,153.0010000,-0.011453
GLD,029218,20120713,154.7928000,0.025214
GLD,029218,20161019,121.0281000,0.008614
GLD,029218,20120716,154.2298000,-0.003637
GLD,029218,20120719,153.6668000,0.005545
GLD,029218,20161025,121.0535000,0.003032
GLD,029218,20161031,121.2936000,-0.000819
GLD,029218,20120725,155.3064000,0.011204
GLD,029218,20120726,156.9543000,0.010611
GLD,029218,20161110,120.8519000,-0.010860
GLD,029218,20120801,155.1003000,-0.014196
GLD,029218,20120720,152.9131000,-0.004905
GLD,029218,20161116,117.1920000,0.001823
GLD,029218,20161122,115.5681000,-0.001659
GLD,029218,20120808,156.4711000,0.001386
GLD,029218,20120810,156.9772000,0.002158
GLD,029218,20120813,157.3600000,0.002439
GLD,029218,20161205,110.7794000,-0.009666
GLD,029218,20120816,155.6089000,0.001707
GLD,029218,20161209,110.9079000,-0.006373
GLD,029218,20120820,156.6206000,0.000123
GLD,029218,20161215,107.4071000,-0.030387
GLD,029218,20120705,155.6316000,-0.008371
GLD,029218,20120802,154.9045000,-0.001262
GLD,029218,20120817,156.6014000,0.006378
GLD,029218,20120824,161.6577000,0.001040
GLD,029218,20161228,108.1209000,0.003173
GLD,029218,20170104,110.9389000,0.011506
GLD,029218,20120904,164.5484000,0.029387
GLD,029218,20170110,113.3380000,0.009324
GLD,029218,20120906,164.9328000,0.006500
GLD,029218,20120911,168.3916000,0.002733
GLD,029218,20120910,167.9326000,0.002283
GLD,029218,20170123,115.5468000,0.010214
GLD,029218,20170127,112.8736000,-0.004089
GLD,029218,20170202,116.4014000,0.015197
GLD,029218,20120917,171.6047000,-0.003131
GLD,029218,20120920,170.4839000,-0.004682
GLD,029218,20120830,161.0166000,0.000290
GLD,029218,20120924,170.8643000,-0.012364
GLD,029218,20120927,170.9072000,0.010452
GLD,029218,20170214,117.2242000,0.006945
GLD,029218,20170221,117.4485000,-0.007090
GLD,029218,20121004,173.6819000,0.009287
GLD,029218,20170227,119.7269000,0.002799
GLD,029218,20121010,170.7133000,-0.007199
GLD,029218,20120928,172.1659000,0.007365
GLD,029218,20170309,114.8899000,-0.002202
GLD,029218,20170315,114.1443000,-0.004827
GLD,029218,20121015,168.2563000,-0.017440
GLD,029218,20121018,168.9293000,-0.003442
GLD,029218,20170321,118.2125000,0.007455
GLD,029218,20121022,167.3467000,-0.005935
GLD,029218,20121024,165.3800000,-0.002642
GLD,029218,20121012,171.2428000,-0.001282
GLD,029218,20170331,118.5090000,-0.003174
GLD,029218,20121102,163.2795000,-0.018226
GLD,029218,20170406,119.2297000,0.005370
GLD,029218,20121105,163.1287000,-0.000924
GLD,029218,20170412,121.2971000,0.017071
GLD,029218,20121109,168.4288000,0.012371
GLD,029218,20121026,166.2973000,0.000281
GLD,029218,20170425,120.6610000,-0.001271
GLD,029218,20121114,167.2079000,-0.000301
GLD,029218,20170501,120.5245000,-0.000033
GLD,029218,20121119,167.6592000,0.009894
GLD,029218,20170505,116.8637000,-0.000337
GLD,029218,20121121,167.0257000,-0.004775
GLD,029218,20121113,167.2582000,-0.005200
GLD,029218,20170517,119.6415000,0.018790
GLD,029218,20121130,167.2029000,0.000568
GLD,029218,20170523,119.9001000,0.001062
GLD,029218,20121128,165.4623000,-0.021922
GLD,029218,20121203,166.6160000,-0.003510
GLD,029218,20170530,120.1288000,-0.001902
GLD,029218,20121207,164.8160000,0.004270
GLD,029218,20121210,165.8765000,0.006434
GLD,029218,20170609,120.4827000,-0.005157
GLD,029218,20121214,164.2950000,0.002057
GLD,029218,20170615,119.3332000,-0.016438
GLD,029218,20120508,155.5857000,-0.025118
GLD,029218,20120829,160.9699000,-0.004809
GLD,029218,20121025,166.2506000,0.005264
GLD,029218,20121219,161.2586000,-0.017134
GLD,029218,20170621,118.1790000,0.000231
GLD,029218,20121231,161.1406000,0.003890
GLD,029218,20130102,164.0192000,0.017864
GLD,029218,20170710,115.2433000,-0.003119
GLD,029218,20130108,160.3511000,0.006524
GLD,029218,20170714,116.9881000,0.009343
GLD,029218,20130103,162.6369000,-0.008428
GLD,029218,20130109,160.5189000,0.001046
GLD,029218,20170726,118.6654000,-0.005035
GLD,029218,20130115,162.7115000,0.008392
GLD,029218,20170801,120.8307000,0.002673
GLD,029218,20130118,163.4809000,0.008051
GLD,029218,20121224,161.0076000,0.006630
GLD,029218,20130117,162.1753000,-0.000757
GLD,029218,20170807,119.5912000,0.000206
GLD,029218,20170817,122.1591000,0.009734
GLD,029218,20130125,160.7083000,-0.006596
GLD,029218,20130130,162.3943000,0.008408
GLD,029218,20170823,122.2936000,0.001897
GLD,029218,20130201,161.5676000,0.002543
GLD,029218,20130206,162.0672000,0.000438
GLD,029218,20170829,125.3278000,0.025944
GLD,029218,20130213,159.2221000,-0.001529
GLD,029218,20170911,126.7884000,-0.008984
GLD,029218,20130220,153.7383000,-0.011992
GLD,029218,20170915,125.7042000,-0.001294
GLD,029218,20130124,161.7754000,-0.011403
GLD,029218,20130207,161.4601000,-0.003746
GLD,029218,20130215,156.0469000,-0.020527
GLD,029218,20170921,122.7735000,-0.014656
GLD,029218,20130225,153.5117000,0.006154
GLD,029218,20171003,120.7758000,-0.001935
GLD,029218,20130306,152.3106000,-0.003652
GLD,029218,20171009,121.4805000,0.013401
GLD,029218,20130222,152.5728000,-0.000328
GLD,029218,20130307,152.8414000,0.003485
GLD,029218,20171013,123.4561000,0.007237
GLD,029218,20130313,153.7754000,-0.002992
GLD,029218,20130314,153.4592000,-0.002056
GLD,029218,20171025,121.1028000,-0.001147
GLD,029218,20130320,155.5298000,-0.002030
GLD,029218,20130308,153.0575000,0.001414
GLD,029218,20171031,120.6341000,-0.001466
GLD,029218,20171106,120.6974000,0.002888
GLD,029218,20130325,154.7228000,-0.005322
GLD,029218,20130328,154.6210000,-0.002975
GLD,029218,20171116,121.5484000,-0.001726
GLD,029218,20130404,149.6007000,-0.017958
GLD,029218,20130405,151.6799000,0.013898
GLD,029218,20171122,122.2004000,0.002834
GLD,029218,20171129,121.8966000,-0.006205
GLD,029218,20130411,151.3799000,-0.006362
GLD,029218,20130412,148.5242000,-0.018864
GLD,029218,20130417,134.6329000,0.008687
GLD,029218,20171211,118.3958000,-0.002832
GLD,029218,20171215,119.0979000,0.002867
GLD,029218,20130423,136.1720000,-0.011598
GLD,029218,20171221,120.0348000,-0.000011
GLD,029218,20130426,142.3111000,0.014123
GLD,029218,20130429,141.9194000,-0.002752
GLD,029218,20130502,142.0841000,0.009961
GLD,029218,20180104,124.7585000,-0.000316
GLD,029218,20180110,125.2486000,0.006664
GLD,029218,20180117,126.7480000,0.001338
GLD,029218,20130506,142.0778000,-0.000033
GLD,029218,20130509,141.7104000,-0.001715
GLD,029218,20130516,133.5259000,-0.020584
GLD,029218,20180129,127.5096000,-0.006908
GLD,029218,20130522,136.1769000,0.035092
GLD,029218,20180202,126.2986000,-0.007618
GLD,029218,20130524,134.4089000,0.007054
GLD,029218,20180208,124.8007000,-0.006956
GLD,029218,20130528,133.0732000,-0.009938
GLD,029218,20180221,126.2106000,-0.006991
GLD,029218,20130606,135.3327000,-0.002861
GLD,029218,20180227,125.7516000,-0.005824
GLD,029218,20130418,134.8007000,0.001246
GLD,029218,20130610,133.7068000,-0.002018
GLD,029218,20130612,133.6555000,0.006178
GLD,029218,20180305,125.2358000,-0.001470
GLD,029218,20130619,132.6785000,0.004380
GLD,029218,20180315,125.0658000,-0.003638
GLD,029218,20130620,124.9185000,-0.058487
GLD,029218,20180321,125.3042000,0.007885
GLD,029218,20130626,119.4720000,-0.033449
GLD,029218,20180327,127.2024000,-0.008110
GLD,029218,20130701,120.0940000,0.042562
GLD,029218,20130705,117.1883000,-0.029836
GLD,029218,20180409,126.2835000,0.000531
GLD,029218,20180413,127.3920000,0.001741
GLD,029218,20130613,133.8717000,0.001618
GLD,029218,20130708,119.3597000,0.018529
GLD,029218,20130711,124.1647000,0.023083
GLD,029218,20180419,127.8483000,-0.002120
GLD,029218,20130715,124.1351000,0.003875
GLD,029218,20130718,123.9860000,-0.010806
GLD,029218,20180501,123.8967000,-0.004658
GLD,029218,20180507,124.1066000,-0.000033
GLD,029218,20130725,128.1079000,-0.006755
GLD,029218,20180511,125.5183000,0.004198
GLD,029218,20130731,126.9880000,-0.007301
GLD,029218,20130729,128.4647000,-0.000972
GLD,029218,20130802,126.4778000,-0.004385
GLD,029218,20121220,159.8521000,-0.008722
GLD,029218,20130712,123.6559000,-0.004098
GLD,029218,20180523,122.1513000,-0.003144
GLD,029218,20180530,123.2509000,0.004005
GLD,029218,20180605,122.4229000,-0.002636
GLD,029218,20130814,128.1284000,-0.001517
GLD,029218,20130815,128.4411000,0.002441
GLD,029218,20180615,121.7651000,-0.013445
GLD,029218,20130821,131.6448000,-0.006935
GLD,029218,20180621,119.9473000,-0.006330
GLD,029218,20130809,126.4441000,0.008274
GLD,029218,20130822,132.8510000,0.009163
GLD,029218,20180627,118.8449000,-0.004535
GLD,029218,20130828,137.0932000,0.000166
GLD,029218,20130904,134.2327000,-0.006802
GLD,029218,20180716,117.5415000,-0.000516
GLD,029218,20130912,128.2310000,-0.026240
GLD,029218,20180720,116.3665000,0.009189
GLD,029218,20130913,127.3118000,-0.007168
GLD,029218,20130919,131.8443000,0.049598
GLD,029218,20130916,127.8390000,0.004141
GLD,029218,20130920,130.2734000,-0.011915
GLD,029218,20180801,115.4277000,-0.001609
GLD,029218,20180807,114.7902000,0.002222
GLD,029218,20130926,128.6956000,0.007741
